State,County,Candidate,Party,Incumbent,Votes,Percentage,Winner,Delegates
North Carolina,Catawba,Nikki Haley,Republican,No,4946,22.1%,No,0
North Carolina,Chatham,Donald Trump,Republican,No,6101,67.3%,No,62
North Carolina,Chatham,Nikki Haley,Republican,No,2712,29.9%,No,0
North Carolina,Cherokee,Donald Trump,Republican,No,5125,86.3%,No,62
North Carolina,Cherokee,Nikki Haley,Republican,No,681,11.5%,No,0
North Carolina,Chowan,Donald Trump,Republican,No,1516,79.9%,No,62
North Carolina,Chowan,Nikki Haley,Republican,No,326,17.2%,No,0
North Carolina,Clay,Donald Trump,Republican,No,2161,81.3%,No,62
North Carolina,Clay,Nikki Haley,Republican,No,418,15.7%,No,0
North Carolina,Cleveland,Donald Trump,Republican,No,9770,81.5%,No,62
North Carolina,Cleveland,Nikki Haley,Republican,No,1935,16.1%,No,0
North Carolina,Columbus,Donald Trump,Republican,No,4282,90.0%,No,62
North Carolina,Columbus,Nikki Haley,Republican,No,417,8.7%,No,0
North Carolina,Craven,Donald Trump,Republican,No,10505,78.0%,No,62
North Carolina,Craven,Nikki Haley,Republican,No,2588,19.2%,No,0
North Carolina,Cumberland,Donald Trump,Republican,No,13518,81.8%,No,62
North Carolina,Cumberland,Nikki Haley,Republican,No,2525,15.3%,No,0
North Carolina,Currituck,Donald Trump,Republican,No,4288,79.3%,No,62
North Carolina,Currituck,Nikki Haley,Republican,No,925,17.1%,No,0
North Carolina,Dare,Donald Trump,Republican,No,4168,71.8%,No,62
North Carolina,Dare,Nikki Haley,Republican,No,1476,25.4%,No,0
North Carolina,Davidson,Donald Trump,Republican,No,20816,82.7%,No,62
North Carolina,Davidson,Nikki Haley,Republican,No,3751,14.9%,No,0
North Carolina,Davie,Donald Trump,Republican,No,6827,75.2%,No,62
North Carolina,Davie,Nikki Haley,Republican,No,1951,21.5%,No,0
North Carolina,Duplin,Donald Trump,Republican,No,4303,88.5%,No,62
North Carolina,Duplin,Nikki Haley,Republican,No,458,9.4%,No,0
North Carolina,Durham,Donald Trump,Republican,No,6746,53.8%,No,62
North Carolina,Durham,Nikki Haley,Republican,No,5269,42.1%,No,0
North Carolina,Edgecombe,Donald Trump,Republican,No,2254,88.1%,No,62
North Carolina,Edgecombe,Nikki Haley,Republican,No,251,9.8%,No,0
North Carolina,Forsyth,Donald Trump,Republican,No,23351,67.0%,No,62
North Carolina,Forsyth,Nikki Haley,Republican,No,10244,29.4%,No,0
North Carolina,Franklin,Donald Trump,Republican,No,7013,81.4%,No,62
North Carolina,Franklin,Nikki Haley,Republican,No,1300,15.1%,No,0
North Carolina,Gaston,Donald Trump,Republican,No,18196,76.6%,No,62
North Carolina,Gaston,Nikki Haley,Republican,No,5006,21.1%,No,0
North Carolina,Gates,Donald Trump,Republican,No,942,86.7%,No,62
North Carolina,Gates,Nikki Haley,Republican,No,108,9.9%,No,0
North Carolina,Graham,Donald Trump,Republican,No,1601,86.4%,No,62
North Carolina,Graham,Nikki Haley,Republican,No,200,10.8%,No,0
North Carolina,Granville,Donald Trump,Republican,No,4619,81.8%,No,62
North Carolina,Granville,Nikki Haley,Republican,No,868,15.4%,No,0
North Carolina,Greene,Donald Trump,Republican,No,1502,87.4%,No,62
North Carolina,Greene,Nikki Haley,Republican,No,193,11.2%,No,0
North Carolina,Guilford,Donald Trump,Republican,No,30386,69.4%,No,62
North Carolina,Guilford,Nikki Haley,Republican,No,12014,27.4%,No,0
North Carolina,Halifax,Donald Trump,Republican,No,2290,89.3%,No,62
North Carolina,Halifax,Nikki Haley,Republican,No,232,9.1%,No,0
North Carolina,Harnett,Donald Trump,Republican,No,10500,84.4%,No,62
North Carolina,Harnett,Nikki Haley,Republican,No,1610,12.9%,No,0
North Carolina,Haywood,Donald Trump,Republican,No,6293,76.1%,No,62
North Carolina,Haywood,Nikki Haley,Republican,No,1792,21.7%,No,0
North Carolina,Henderson,Donald Trump,Republican,No,13619,66.1%,No,62
North Carolina,Henderson,Nikki Haley,Republican,No,6369,30.9%,No,0
North Carolina,Hertford,Donald Trump,Republican,No,762,88.4%,No,62
North Carolina,Hertford,Nikki Haley,Republican,No,83,9.6%,No,0
North Carolina,Hoke,Donald Trump,Republican,No,2073,85.6%,No,62
North Carolina,Hoke,Nikki Haley,Republican,No,279,11.5%,No,0
North Carolina,Hyde,Donald Trump,Republican,No,470,87.4%,No,62
North Carolina,Hyde,Nikki Haley,Republican,No,54,10.0%,No,0
North Carolina,Iredell,Donald Trump,Republican,No,20558,75.7%,No,62
North Carolina,Iredell,Nikki Haley,Republican,No,5916,21.8%,No,0
North Carolina,Jackson,Donald Trump,Republican,No,3235,72.1%,No,62
North Carolina,Jackson,Nikki Haley,Republican,No,1091,24.3%,No,0
North Carolina,Johnston,Donald Trump,Republican,No,22271,81.4%,No,62
North Carolina,Johnston,Nikki Haley,Republican,No,4298,15.7%,No,0
North Carolina,Jones,Donald Trump,Republican,No,1162,89.7%,No,62
North Carolina,Jones,Nikki Haley,Republican,No,116,8.9%,No,0
North Carolina,Lee,Donald Trump,Republican,No,4446,81.4%,No,62
North Carolina,Lee,Nikki Haley,Republican,No,876,16.0%,No,0
North Carolina,Lenoir,Donald Trump,Republican,No,4550,87.1%,No,62
North Carolina,Lenoir,Nikki Haley,Republican,No,578,11.1%,No,0
North Carolina,Lincoln,Donald Trump,Republican,No,11268,77.0%,No,62
North Carolina,Lincoln,Nikki Haley,Republican,No,3056,20.9%,No,0
North Carolina,Macon,Donald Trump,Republican,No,5124,74.7%,No,62
North Carolina,Macon,Nikki Haley,Republican,No,1547,22.6%,No,0
North Carolina,Madison,Donald Trump,Republican,No,2170,78.9%,No,62
North Carolina,Madison,Nikki Haley,Republican,No,533,19.4%,No,0
North Carolina,Martin,Donald Trump,Republican,No,1678,89.3%,No,62
North Carolina,Martin,Nikki Haley,Republican,No,166,8.8%,No,0
North Carolina,McDowell,Donald Trump,Republican,No,5645,79.9%,No,62
North Carolina,McDowell,Nikki Haley,Republican,No,1195,16.9%,No,0
North Carolina,Mecklenburg,Donald Trump,Republican,No,34108,52.2%,No,62
North Carolina,Mecklenburg,Nikki Haley,Republican,No,29276,44.8%,No,0
North Carolina,Mitchell,Donald Trump,Republican,No,2760,79.3%,No,62
North Carolina,Mitchell,Nikki Haley,Republican,No,590,17.0%,No,0
North Carolina,Montgomery,Donald Trump,Republican,No,2883,84.2%,No,62
North Carolina,Montgomery,Nikki Haley,Republican,No,467,13.6%,No,0
North Carolina,Moore,Donald Trump,Republican,No,11430,72.6%,No,62
North Carolina,Moore,Nikki Haley,Republican,No,3843,24.4%,No,0
North Carolina,Nash,Donald Trump,Republican,No,8938,84.1%,No,62
North Carolina,Nash,Nikki Haley,Republican,No,1411,13.3%,No,0
North Carolina,New Hanover,Donald Trump,Republican,No,16774,69.0%,No,62
North Carolina,New Hanover,Nikki Haley,Republican,No,6921,28.5%,No,0
North Carolina,Northampton,Donald Trump,Republican,No,807,89.8%,No,62
North Carolina,Northampton,Nikki Haley,Republican,No,78,8.7%,No,0
North Carolina,Onslow,Donald Trump,Republican,No,14832,81.5%,No,62
North Carolina,Onslow,Nikki Haley,Republican,No,2752,15.1%,No,0
North Carolina,Orange,Donald Trump,Republican,No,4759,54.9%,No,62
North Carolina,Orange,Nikki Haley,Republican,No,3541,40.8%,No,0
North Carolina,Pamlico,Donald Trump,Republican,No,1876,80.9%,No,62
North Carolina,Pamlico,Nikki Haley,Republican,No,395,17.0%,No,0
North Carolina,Pasquotank,Donald Trump,Republican,No,2842,82.6%,No,62
North Carolina,Pasquotank,Nikki Haley,Republican,No,523,15.2%,No,0
North Carolina,Pender,Donald Trump,Republican,No,6539,80.4%,No,62
North Carolina,Pender,Nikki Haley,Republican,No,1374,16.9%,No,0
North Carolina,Perquimans,Donald Trump,Republican,No,1709,83.0%,No,62
North Carolina,Perquimans,Nikki Haley,Republican,No,296,14.4%,No,0
North Carolina,Person,Donald Trump,Republican,No,4351,84.7%,No,62
North Carolina,Person,Nikki Haley,Republican,No,647,12.6%,No,0
North Carolina,Pitt,Donald Trump,Republican,No,9880,76.9%,No,62
North Carolina,Pitt,Nikki Haley,Republican,No,2595,20.2%,No,0
North Carolina,Polk,Donald Trump,Republican,No,2649,73.5%,No,62
North Carolina,Polk,Nikki Haley,Republican,No,885,24.6%,No,0
North Carolina,Randolph,Donald Trump,Republican,No,17470,86.3%,No,62
North Carolina,Randolph,Nikki Haley,Republican,No,2362,11.7%,No,0
North Carolina,Richmond,Donald Trump,Republican,No,2995,87.8%,No,62
North Carolina,Richmond,Nikki Haley,Republican,No,364,10.7%,No,0
North Carolina,Robeson,Donald Trump,Republican,No,5475,89.9%,No,62
North Carolina,Robeson,Nikki Haley,Republican,No,541,8.9%,No,0
North Carolina,Rockingham,Donald Trump,Republican,No,11137,85.0%,No,62
North Carolina,Rockingham,Nikki Haley,Republican,No,1641,12.5%,No,0
North Carolina,Rowan,Donald Trump,Republican,No,14139,78.9%,No,62
North Carolina,Rowan,Nikki Haley,Republican,No,3381,18.9%,No,0
North Carolina,Rutherford,Donald Trump,Republican,No,8174,81.4%,No,62
North Carolina,Rutherford,Nikki Haley,Republican,No,1644,16.3%,No,0
North Carolina,Sampson,Donald Trump,Republican,No,5798,88.0%,No,62
North Carolina,Sampson,Nikki Haley,Republican,No,657,10.0%,No,0
North Carolina,Scotland,Donald Trump,Republican,No,1763,86.0%,No,62
North Carolina,Scotland,Nikki Haley,Republican,No,257,12.5%,No,0
North Carolina,Stanly,Donald Trump,Republican,No,9118,81.6%,No,62
North Carolina,Stanly,Nikki Haley,Republican,No,1802,16.1%,No,0
North Carolina,Stokes,Donald Trump,Republican,No,7600,84.5%,No,62
North Carolina,Stokes,Nikki Haley,Republican,No,1137,12.6%,No,0
North Carolina,Surry,Donald Trump,Republican,No,7892,84.2%,No,62
North Carolina,Surry,Nikki Haley,Republican,No,1285,13.7%,No,0
North Carolina,Swain,Donald Trump,Republican,No,1222,79.6%,No,62
North Carolina,Swain,Nikki Haley,Republican,No,274,17.9%,No,0
North Carolina,Transylvania,Donald Trump,Republican,No,4099,66.7%,No,62
North Carolina,Transylvania,Nikki Haley,Republican,No,1889,30.7%,No,0
North Carolina,Tyrrell,Donald Trump,Republican,No,359,86.5%,No,62
North Carolina,Tyrrell,Nikki Haley,Republican,No,48,11.6%,No,0
North Carolina,Union,Donald Trump,Republican,No,22309,71.9%,No,62
North Carolina,Union,Nikki Haley,Republican,No,7808,25.2%,No,0
North Carolina,Vance,Donald Trump,Republican,No,1993,86.4%,No,62
North Carolina,Vance,Nikki Haley,Republican,No,273,11.8%,No,0
North Carolina,Wake,Donald Trump,Republican,No,56535,58.4%,No,62
North Carolina,Wake,Nikki Haley,Republican,No,36358,37.6%,No,0
North Carolina,Warren,Donald Trump,Republican,No,989,79.2%,No,62
North Carolina,Warren,Nikki Haley,Republican,No,234,18.7%,No,0
North Carolina,Washington,Donald Trump,Republican,No,825,89.7%,No,62
North Carolina,Washington,Nikki Haley,Republican,No,73,7.9%,No,0
North Carolina,Watauga,Donald Trump,Republican,No,3893,66.3%,No,62
North Carolina,Watauga,Nikki Haley,Republican,No,1762,30.0%,No,0
North Carolina,Wayne,Donald Trump,Republican,No,9043,85.5%,No,62
North Carolina,Wayne,Nikki Haley,Republican,No,1284,12.1%,No,0
North Carolina,Wilkes,Donald Trump,Republican,No,11696,84.7%,No,62
North Carolina,Wilkes,Nikki Haley,Republican,No,1703,12.3%,No,0
North Carolina,Wilson,Donald Trump,Republican,No,5607,84.6%,No,62
North Carolina,Wilson,Nikki Haley,Republican,No,874,13.2%,No,0
North Carolina,Yadkin,Donald Trump,Republican,No,6647,83.1%,No,62
North Carolina,Yadkin,Nikki Haley,Republican,No,1123,14.0%,No,0
North Carolina,Yancey,Donald Trump,Republican,No,2068,81.3%,No,62
North Carolina,Yancey,Nikki Haley,Republican,No,415,16.3%,No,0
Oklahoma,Adair,Donald Trump,Republican,No,1405,92.2%,No,43
Oklahoma,Adair,Nikki Haley,Republican,No,94,6.2%,No,0
Oklahoma,Alfalfa,Donald Trump,Republican,No,646,84.3%,No,43
Oklahoma,Alfalfa,Nikki Haley,Republican,No,97,12.7%,No,0
Oklahoma,Atoka,Donald Trump,Republican,No,997,93.5%,No,43
Oklahoma,Atoka,Nikki Haley,Republican,No,56,5.3%,No,0
Oklahoma,Beaver,Donald Trump,Republican,No,657,89.9%,No,43
Oklahoma,Beaver,Nikki Haley,Republican,No,55,7.5%,No,0
Oklahoma,Beckham,Donald Trump,Republican,No,1446,88.6%,No,43
Oklahoma,Beckham,Nikki Haley,Republican,No,162,9.9%,No,0
Oklahoma,Blaine,Donald Trump,Republican,No,891,85.8%,No,43
Oklahoma,Blaine,Nikki Haley,Republican,No,127,12.2%,No,0
Oklahoma,Bryan,Donald Trump,Republican,No,2814,87.7%,No,43
Oklahoma,Bryan,Nikki Haley,Republican,No,333,10.4%,No,0
Oklahoma,Caddo,Donald Trump,Republican,No,1572,89.4%,No,43
Oklahoma,Caddo,Nikki Haley,Republican,No,149,8.5%,No,0
Oklahoma,Canadian,Donald Trump,Republican,No,12134,79.4%,No,43
Oklahoma,Canadian,Nikki Haley,Republican,No,2742,17.9%,No,0
Oklahoma,Carter,Donald Trump,Republican,No,3271,88.7%,No,43
Oklahoma,Carter,Nikki Haley,Republican,No,347,9.4%,No,0
Oklahoma,Cherokee,Donald Trump,Republican,No,2450,87.7%,No,43
Oklahoma,Cherokee,Nikki Haley,Republican,No,310,11.1%,No,0
Oklahoma,Choctaw,Donald Trump,Republican,No,1059,94.5%,No,43
Oklahoma,Choctaw,Nikki Haley,Republican,No,48,4.3%,No,0
Oklahoma,Cimarron,Donald Trump,Republican,No,307,91.4%,No,43
Oklahoma,Cimarron,Nikki Haley,Republican,No,25,7.4%,No,0
Oklahoma,Cleveland,Donald Trump,Republican,No,16671,75.2%,No,43
Oklahoma,Cleveland,Nikki Haley,Republican,No,4834,21.8%,No,0
Oklahoma,Coal,Donald Trump,Republican,No,387,94.9%,No,43
Oklahoma,Coal,Nikki Haley,Republican,No,18,4.4%,No,0
Oklahoma,Comanche,Donald Trump,Republican,No,4495,83.4%,No,43
Oklahoma,Comanche,Nikki Haley,Republican,No,803,14.9%,No,0
Oklahoma,Cotton,Donald Trump,Republican,No,442,85.6%,No,43
Oklahoma,Cotton,Nikki Haley,Republican,No,64,12.4%,No,0
Oklahoma,Craig,Donald Trump,Republican,No,1206,90.0%,No,43
Oklahoma,Craig,Nikki Haley,Republican,No,115,8.6%,No,0
Oklahoma,Creek,Donald Trump,Republican,No,6469,87.0%,No,43
Oklahoma,Creek,Nikki Haley,Republican,No,830,11.1%,No,0
Oklahoma,Custer,Donald Trump,Republican,No,1790,84.8%,No,43
Oklahoma,Custer,Nikki Haley,Republican,No,273,12.9%,No,0
Oklahoma,Delaware,Donald Trump,Republican,No,3667,87.8%,No,43
Oklahoma,Delaware,Nikki Haley,Republican,No,429,10.3%,No,0
Oklahoma,Dewey,Donald Trump,Republican,No,729,89.1%,No,43
Oklahoma,Dewey,Nikki Haley,Republican,No,67,8.2%,No,0
Oklahoma,Ellis,Donald Trump,Republican,No,517,86.4%,No,43
Oklahoma,Ellis,Nikki Haley,Republican,No,71,11.9%,No,0
Oklahoma,Garfield,Donald Trump,Republican,No,4559,81.8%,No,43
Oklahoma,Garfield,Nikki Haley,Republican,No,890,16.0%,No,0
Oklahoma,Garvin,Donald Trump,Republican,No,2255,89.9%,No,43
Oklahoma,Garvin,Nikki Haley,Republican,No,203,8.1%,No,0
Oklahoma,Grady,Donald Trump,Republican,No,4751,85.8%,No,43
Oklahoma,Grady,Nikki Haley,Republican,No,675,12.2%,No,0
Oklahoma,Grant,Donald Trump,Republican,No,545,84.5%,No,43
Oklahoma,Grant,Nikki Haley,Republican,No,90,13.9%,No,0
Oklahoma,Greer,Donald Trump,Republican,No,342,90.2%,No,43
Oklahoma,Greer,Nikki Haley,Republican,No,34,9.0%,No,0
Oklahoma,Harmon,Donald Trump,Republican,No,190,88.0%,No,43
Oklahoma,Harmon,Nikki Haley,Republican,No,22,10.2%,No,0
Oklahoma,Harper,Donald Trump,Republican,No,476,89.5%,No,43
Oklahoma,Harper,Nikki Haley,Republican,No,41,7.7%,No,0
Oklahoma,Haskell,Donald Trump,Republican,No,935,92.4%,No,43
Oklahoma,Haskell,Nikki Haley,Republican,No,61,6.0%,No,0
Oklahoma,Hughes,Donald Trump,Republican,No,902,92.3%,No,43
Oklahoma,Hughes,Nikki Haley,Republican,No,60,6.1%,No,0
Oklahoma,Jackson,Donald Trump,Republican,No,1602,88.0%,No,43
Oklahoma,Jackson,Nikki Haley,Republican,No,194,10.7%,No,0
Oklahoma,Jefferson,Donald Trump,Republican,No,440,91.5%,No,43
Oklahoma,Jefferson,Nikki Haley,Republican,No,34,7.1%,No,0
Oklahoma,Johnston,Donald Trump,Republican,No,837,89.9%,No,43
Oklahoma,Johnston,Nikki Haley,Republican,No,75,8.1%,No,0
Oklahoma,Kay,Donald Trump,Republican,No,3303,81.8%,No,43
Oklahoma,Kay,Nikki Haley,Republican,No,645,16.0%,No,0
Oklahoma,Kingfisher,Donald Trump,Republican,No,1413,83.4%,No,43
Oklahoma,Kingfisher,Nikki Haley,Republican,No,242,14.3%,No,0
Oklahoma,Kiowa,Donald Trump,Republican,No,633,87.8%,No,43
Oklahoma,Kiowa,Nikki Haley,Republican,No,82,11.4%,No,0
Oklahoma,Latimer,Donald Trump,Republican,No,748,92.0%,No,43
Oklahoma,Latimer,Nikki Haley,Republican,No,56,6.9%,No,0
Oklahoma,LeFlore,Donald Trump,Republican,No,3752,91.5%,No,43
Oklahoma,LeFlore,Nikki Haley,Republican,No,275,6.7%,No,0
Oklahoma,Lincoln,Donald Trump,Republican,No,3199,86.3%,No,43
Oklahoma,Lincoln,Nikki Haley,Republican,No,443,11.9%,No,0
Oklahoma,Logan,Donald Trump,Republican,No,4752,80.9%,No,43
Oklahoma,Logan,Nikki Haley,Republican,No,980,16.7%,No,0
Oklahoma,Love,Donald Trump,Republican,No,675,92.0%,No,43
Oklahoma,Love,Nikki Haley,Republican,No,53,7.2%,No,0
Oklahoma,Major,Donald Trump,Republican,No,1021,84.0%,No,43
Oklahoma,Major,Nikki Haley,Republican,No,152,12.5%,No,0
Oklahoma,Marshall,Donald Trump,Republican,No,1233,88.7%,No,43
Oklahoma,Marshall,Nikki Haley,Republican,No,147,10.6%,No,0
Oklahoma,Mayes,Donald Trump,Republican,No,3648,88.7%,No,43
Oklahoma,Mayes,Nikki Haley,Republican,No,409,9.9%,No,0
Oklahoma,McClain,Donald Trump,Republican,No,3908,86.0%,No,43
Oklahoma,McClain,Nikki Haley,Republican,No,544,12.0%,No,0
Oklahoma,McCurtain,Donald Trump,Republican,No,2270,93.6%,No,43
Oklahoma,McCurtain,Nikki Haley,Republican,No,126,5.2%,No,0
Oklahoma,McIntosh,Donald Trump,Republican,No,1550,90.4%,No,43
Oklahoma,McIntosh,Nikki Haley,Republican,No,142,8.3%,No,0
Oklahoma,Murray,Donald Trump,Republican,No,1086,90.0%,No,43
Oklahoma,Murray,Nikki Haley,Republican,No,103,8.5%,No,0
Oklahoma,Muskogee,Donald Trump,Republican,No,3857,86.6%,No,43
Oklahoma,Muskogee,Nikki Haley,Republican,No,523,11.7%,No,0
Oklahoma,Noble,Donald Trump,Republican,No,1020,79.0%,No,43
Oklahoma,Noble,Nikki Haley,Republican,No,234,18.1%,No,0
Oklahoma,Nowata,Donald Trump,Republican,No,1079,90.1%,No,43
Oklahoma,Nowata,Nikki Haley,Republican,No,102,8.5%,No,0
Oklahoma,Okfuskee,Donald Trump,Republican,No,745,90.7%,No,43
Oklahoma,Okfuskee,Nikki Haley,Republican,No,66,8.0%,No,0
Oklahoma,Oklahoma County,Donald Trump,Republican,No,32068,72.2%,No,43
Oklahoma,Oklahoma County,Nikki Haley,Republican,No,11067,24.9%,No,0
Oklahoma,Okmulgee,Donald Trump,Republican,No,2500,89.1%,No,43
Oklahoma,Okmulgee,Nikki Haley,Republican,No,263,9.4%,No,0
Oklahoma,Osage,Donald Trump,Republican,No,3999,88.1%,No,43
Oklahoma,Osage,Nikki Haley,Republican,No,442,9.7%,No,0
Oklahoma,Ottawa,Donald Trump,Republican,No,1930,90.6%,No,43
Oklahoma,Ottawa,Nikki Haley,Republican,No,166,7.8%,No,0
Oklahoma,Pawnee,Donald Trump,Republican,No,1418,88.1%,No,43
Oklahoma,Pawnee,Nikki Haley,Republican,No,162,10.1%,No,0
Oklahoma,Payne,Donald Trump,Republican,No,4091,75.6%,No,43
Oklahoma,Payne,Nikki Haley,Republican,No,1187,21.9%,No,0
Oklahoma,Pittsburg,Donald Trump,Republican,No,3497,91.9%,No,43
Oklahoma,Pittsburg,Nikki Haley,Republican,No,262,6.9%,No,0
Oklahoma,Pontotoc,Donald Trump,Republican,No,2223,86.5%,No,43
Oklahoma,Pontotoc,Nikki Haley,Republican,No,291,11.3%,No,0
Oklahoma,Pottawatomie,Donald Trump,Republican,No,5076,84.0%,No,43
Oklahoma,Pottawatomie,Nikki Haley,Republican,No,831,13.7%,No,0
Oklahoma,Pushmataha,Donald Trump,Republican,No,815,93.2%,No,43
Oklahoma,Pushmataha,Nikki Haley,Republican,No,48,5.5%,No,0
Oklahoma,Roger Mills,Donald Trump,Republican,No,415,86.5%,No,43
Oklahoma,Roger Mills,Nikki Haley,Republican,No,54,11.2%,No,0
Oklahoma,Rogers,Donald Trump,Republican,No,9873,85.6%,No,43
Oklahoma,Rogers,Nikki Haley,Republican,No,1415,12.3%,No,0
Oklahoma,Seminole,Donald Trump,Republican,No,1425,88.1%,No,43
Oklahoma,Seminole,Nikki Haley,Republican,No,160,9.9%,No,0
Oklahoma,Sequoyah,Donald Trump,Republican,No,2829,91.9%,No,43
Oklahoma,Sequoyah,Nikki Haley,Republican,No,214,7.0%,No,0
Oklahoma,Stephens,Donald Trump,Republican,No,3598,86.9%,No,43
Oklahoma,Stephens,Nikki Haley,Republican,No,455,11.0%,No,0
Oklahoma,Texas,Donald Trump,Republican,No,1327,89.1%,No,43
Oklahoma,Texas,Nikki Haley,Republican,No,132,8.9%,No,0
Oklahoma,Tillman,Donald Trump,Republican,No,537,90.9%,No,43
Oklahoma,Tillman,Nikki Haley,Republican,No,44,7.4%,No,0
Oklahoma,Tulsa,Donald Trump,Republican,No,35419,76.7%,No,43
Oklahoma,Tulsa,Nikki Haley,Republican,No,9606,20.8%,No,0
Oklahoma,Wagoner,Donald Trump,Republican,No,9589,84.5%,No,43
Oklahoma,Wagoner,Nikki Haley,Republican,No,1418,12.5%,No,0
Oklahoma,Washington,Donald Trump,Republican,No,4841,80.9%,No,43
Oklahoma,Washington,Nikki Haley,Republican,No,977,16.3%,No,0
Oklahoma,Washita,Donald Trump,Republican,No,1047,90.5%,No,43
Oklahoma,Washita,Nikki Haley,Republican,No,91,7.8%,No,0
Oklahoma,Woods,Donald Trump,Republican,No,728,81.0%,No,43
Oklahoma,Woods,Nikki Haley,Republican,No,140,15.6%,No,0
Oklahoma,Woodward,Donald Trump,Republican,No,1935,86.5%,No,43
Oklahoma,Woodward,Nikki Haley,Republican,No,229,10.2%,No,0
Tennessee,Anderson,Donald Trump,Republican,No,6372,75.7%,No,58
Tennessee,Anderson,Nikki Haley,Republican,No,1784,21.2%,No,0
Tennessee,Bedford,Donald Trump,Republican,No,3250,87.0%,No,58
Tennessee,Bedford,Nikki Haley,Republican,No,404,10.8%,No,0
Tennessee,Benton,Donald Trump,Republican,No,1560,90.2%,No,58
